PMID,SigID,Primary Search Query,Additional Searches,Other Terms,,
16491124,16491124-SuppTable2,Breast,,,,
16495925,16495925-Table2,Breast,,,,
16495925,16495925-Table3,Breast,,,,
16496386,16496386-Table1,Brain,,,,
16498405,16498405-TableS5,Kidney,,,,
16498405,16498405-TableS6,Kidney,,,,
16498405,16498405-TableS7,Kidney,,,,
16498405,16498405-Table2,Kidney,,,,
16498405,16498405-TableS3,Kidney,,,,
16498405,16498405-TableS4,Kidney,,,,
16498405,16498405-TableS10,Kidney,,,,
16498405,16498405-TableS8,Kidney,,,,
16501597,16501597-Table1b,Viral,,,,
16501597,16501597-Table1a,Viral,,,,
16501597,16501597-Table2,Viral,,,,
16505416,,Breast,,,,
16509772,16509772-Table3,Stem Cell,,,,
16509772,16509772-Table1,Stem Cell,,,,
16509772,16509772-TableS1,Stem Cell,,,,
16509772,16509772-Table2,Stem Cell,,,,
16510598,16510598-Table1,Colon,,,,
16510598,16510598-Table2,Colon,,,,
16510604,16510604-Table1,Prostate,,,,
16510604,16510604-Table2,Prostate,,,,
16510604,16510604-Table3,Prostate,,,,
16513838,16513838-TableS2,Head and Neck Cancer,,,,
16513838,16513838-Table3,Head and Neck Cancer,,,,
16513838,16513838-Table1,Head and Neck Cancer,,,,
16513838,16513838-TableS1,Head and Neck Cancer,,,,
16513839,16513839-Table3,Prostate,,,,
16514666,16514666-Table2,Immune,,,,
16518402,16518402-SuppTable3,Breast,,,,
16518402,16518402-SuppTable1,Breast,,,,
16520944,16520944-Table1,Lung not cancer,,,,
16520944,16520944-Table2,Lung not cancer,,,,
16527891,16527891-Table1,Leukemia,,,,
16527891,16527891-Table3,Leukemia,,,,
16529784,16529784-Table6,Lung not cancer,,,,
16529784,16529784-Table7,Lung not cancer,,,,
16529784,16529784-Table5,Lung not cancer,,,,
16529784,16529784-Table8,Lung not cancer,,,,
16533762,16533762-Table1,Uterine,,,,
16533764,16533764-Table3,Prostate,,,,
16533764,16533764-Table4,Prostate,,,,
16533764,16533764-Table1,Prostate,,,,
16533764,16533764-Table2,Prostate,,,,
16536878,16536878-SuppTable2,Breast,,,,
16536878,16536878-SuppTable1,Breast,,,,
16536878,16536878-SuppTable4,Breast,,,,
16540645,16540645-Table3,Lung,,,,
16540645,16540645-SuppTable3a,Lung,,,,
16540645,16540645-SuppTable4a,Lung,,,,
16540645,16540645-SuppTable5a,Lung,,,,
16540645,16540645-SuppTable6a,Lung,,,,
16540645,16540645-Table4,Lung,,,,
16541107,16541107-Table1,Stem Cell,,,,
16542501,16542501-Table2,Colon,,,,
16542501,16542501-SuppTable3,Colon,,,,
16546165,16546165-table5,Stem Cell,,,,
16546165,16546165-table2,Stem Cell,,,,
16547157,16547157-Table1,Stem Cell,,,,
16547493,16547493-Table1,Ovarian,,,,
16547494,16547494-Table1a,Brain,,,,
16547494,16547494-Table1b,Brain,,,,
16547502,16547502-Table1,Skin,,,,
16548883,16548883-Table1,Stem Cell,,,,
16555286,16555286-Table2,Mycobacterium,,,,
16555286,16555286-Table3a,Mycobacterium,,,,
16555286,16555286-Table3b,Mycobacterium,,,,
16555286,16555286-Table3c,Mycobacterium,,,,
16557592,16557592-Table2,Ovarian,,,,
16565969,16565969-Table1,Thyroid,,,,
16574658,16574658-Table1,Stem Cell,,,,
16574658,16574658-SuppTable1,Stem Cell,,,,
16574750,16574750-SuppTable1,Stem Cell,,,,
16574750,16574750-SuppTable2,Stem Cell,,,,
16574953,16574953-Table1,Leukemia,,,,
16575401,16575401-Table3,Stomach,,,,
16575401,16575401-Table1,Stomach,,,,
16581771,16581771-tableS1b,Stem Cell,,,,
16581771,16581771-tableS1a,Stem Cell,,,,
16581771,16581771-table1,Stem Cell,,,,
16584535,16584535-Table1,Stem Cell,,,,
16584549,16584549-Table2,Colon,,,,
16584549,16584549-Table1,Colon,,,,
16585153,16585153-Table1,Skin,,,,
16585155,16585155-TableS1,Colon,,,,
16585155,16585155-Table1,Colon,,,,
16585221,16585221-Table1,Stomach,,,,
16585964,16585964-SuppTable2,Lung not cancer,,,,
16585964,16585964-SuppTable9,Lung not cancer,,,,
16585964,16585964-SuppTable5,Lung not cancer,,,,
16585964,16585964-SuppTable3,Lung not cancer,,,,
16585964,16585964-SuppTable1,Lung not cancer,,,,
16585964,16585964-SuppTable6,Lung not cancer,,,,
16597596,16597596-TableS6-2,Leukemia,,,,
16597596,16597596-TableS1-1,Leukemia,,,,
16597596,16597596-TableS1-2,Leukemia,,,,
16597596,16597596-TableS1-3,Leukemia,,,,
16597596,16597596-TableS1-4,Leukemia,,,,
16597596,16597596-TableS1-5,Leukemia,,,,
16597596,16597596-TableS1-6,Leukemia,,,,
16597596,16597596-TableS2-2,Leukemia,,,,
16597596,16597596-TableS2-3,Leukemia,,,,
16597596,16597596-TableS2-4,Leukemia,,,,
16597596,16597596-TableS3-1,Leukemia,,,,
16597596,16597596-TableS3-2,Leukemia,,,,
16597596,16597596-TableS3-3,Leukemia,,,,
16597596,16597596-TableS3-4,Leukemia,,,,
16597596,16597596-TableS2-1,Leukemia,,,,
16610948,16610948-Table3,Leukemia,,,,
16611858,16611858-FLUSetTable,Prostate,,,,
16611858,16611858-AhRSetAnnotation,Prostate,,,,
16611997,16611997-Table2,Stem Cell,,,,
16611997,16611997-SuppTable1,Stem Cell,,,,
16617318,16617318-SuppTable2,Leukemia,,,,
16618719,16618719-Table2,Liver,,,,
16618722,16618722-Table1,In Vitro,,,,
16618722,16618722-SuppTable2,In Vitro,,,,
16618758,16618758-SuppTable2,Stem Cell,,,,
16618758,16618758-Table1,Stem Cell,,,,
16618758,16618758-SuppTable1,Stem Cell,,,,
16618758,16618758-SuppTable3,Stem Cell,,,,
16621969,16621969-Table1,Leukemia,,,,
16621969,16621969-Table2,Leukemia,,,,
16622258,16622258-SuppTable2,Breast,,,,
16626501,16626501-Suppl2,Breast,,,,
16627760,16627760-Table1,Leukemia,Lymphoma,,,
16627760,16627760-Table1a,Lymphoma,,,,
16627760,16627760-Table1b,Lymphoma,,,,
16636340,16636340-Table2,Breast,,,,
16636670,16636670-Table1,Stem Cell,,,,
16636670,16636670-Table2,Stem Cell,,,,
16636670,16636670-Table3,Stem Cell,,,,
16641435,16641435-Table1,Lung not cancer,,,,
16641435,16641435-Table2,Lung not cancer,,,,
16643337,16643337-Table1,Colon,,,,
16643655,16643655-1300GenesList,Breast,,,,
16643655,16643655-306GenesList,Breast,,,,
16651409,16651409-SuppTable5,Stem Cell,,,,
16651409,16651409-SuppTable2,Stem Cell,,,,
16651409,16651409-SuppTable1,Stem Cell,,,,
16651409,16651409-SuppTable4,Stem Cell,,,,
16651414,16651414-Supp2,Breast,,,,
16651414,16651414-Supp4,Breast,,,,
16651414,16651414-Supp3,Breast,,,,
16651453,16651453-Table1,Breast,,,,
16652140,16652140-Table3,Leukemia,,,,
16652140,16652140-Table1,Leukemia,,,,
16652140,16652140-Table2,Leukemia,,,,
16652143,16652143-Table1,Prostate,,,,
16670265,16670265-TableS1,Leukemia,,,,
16674811,16674811-Table2,Stem Cell,,,,
16675456,16675456-table1,Stem Cell,,,,
16699793,16699793-Table1,Pancreas,,,,
16699793,16699793-Table2,Pancreas,,,,
16701898,16701898-Table2,Lymphoma,,,,
16705090,16705090-TableS2,Leukemia,,,,
16705090,16705090-Table3,Leukemia,,,,
16705456,16705456-Table2,Leukemia,,,,
16705683,16705683-table3,Stem Cell,,,,
16705683,16705683-table2,Stem Cell,,,,
16707422,16707422-tableS3c,Prostate,,,,
16707422,16707422-tableS3b,Prostate,,,,
16707422,16707422-tableS1a,Prostate,,,,
16707422,16707422-tableS3a,Prostate,,,,
16707422,16707422-tableS1b,Prostate,,,,
16707423,16707423-Table1,Kidney,,,,
16707426,16707426-SuppTable2,Prostate,,,,
16707426,16707426-Table1,Prostate,,,,
16707453,16707453-SuppTable3,Breast,,,,
16715129,16715129-SuppTable5,Head and Neck Cancer,,,,
16715129,16715129-SuppTable3,Head and Neck Cancer,,,,
16715129,16715129-Table2,Head and Neck Cancer,,,,
16715129,16715129-SuppTable4,Head and Neck Cancer,,,,
16715129,16715129-SuppTable2,Head and Neck Cancer,,,,
16717027,16717027-Table3,Lung not cancer,,,,
16717027,16717027-Table2,Lung not cancer,,,,
16717027,16717027-Figure3,Lung not cancer,,,,
16717027,16717027-Table1,Lung not cancer,,,,
16728581,16728581-SuppTable1,Liver,,,,
16728981,16728981-SuppTable2,Leukemia,,,,
16729877,16729877-GeneTable,Breast,,,,
16735089,16735089-Table1,Breast,,,,
16735486,16735486-Table1,Leukemia,,,,
16737686,16737686-Table2,Breast,,,,
16737686,16737686-Table1,Breast,,,,
16740756,16740756-Table2,Lung,,,,
16740756,16740756-Table1,Lung,,,,
16740760,16740760-TableS1,Bladder,Kidney,,,
16740760,16740760-TableS2a,Bladder,Kidney,,,
16740760,16740760-TableS2b,Bladder,Kidney,,,
16751804,16751804-Table3,Prostate,,,,
16751804,16751804-Table2,Prostate,,,,
16751804,16751804-Table1,Prostate,,,,
16752223,16752223-Table2,Breast,,,,
16752223,16752223-Table4,Breast,,,,
16760442,16760442-SuppTable5-2,Lymphoma,,,,
16760442,16760442-SuppTable5-1,Lymphoma,,,,
16760443,16760443-SuppTable2,Lymphoma,Leukemia,,,
16762588,16762588-Table2,Head and Neck Cancer,,,,
16778177,16778177-Table3,Brain,,,,
16778185,16778185-Table1,Leukemia,,,,
16778221,16778221-Table1,Breast,,,,
16778221,16778221-Table2,Breast,,,,
16780769,16780769-Table2,Leukemia,,,,
16780769,16780769-Table1,Leukemia,,,,
16785533,16785533-Table1,Trypanosome,,,,
16788756,16788756-Table2,Viral,,,,
16790086,16790086-tableW1,Liver,Kidney,,,
16794254,16794254-Table1,Stem Cell,,,,
16799977,16799977-tableS1,Stem Cell,Liver,,,
16804116,16804116-Table2,Leukemia,,,,
16804116,16804116-Table3,Leukemia,,,,
16804116,16804116-Table4,Leukemia,,,,
16806114,16806114-Table1,Brain,,,,
16813654,16813654-SuppFile2,Breast,,,,
16817967,,Lung,"Leukemia, Brain",,,
16818636,16818636-TableS1,Leukemia,,,,
16818636,16818636-TableS2,Leukemia,,,,
16818636,16818636-TableS3,Leukemia,,,,
16818640,16818640-Table1,Brain,,,,
16818645,16818645-Table1,Uterine,,,,
16818645,16818645-SuppTable2,Uterine,,,,
16818663,16818663-Table3,Esophagus,,,,
16818663,16818663-Table2,Esophagus,,,,
16818684,16818684-Table2c,Breast,,,,
16818684,16818684-Table2b,Breast,,,,
16818684,16818684-Table2a,Breast,,,,
16820135,16820135-Table2,Mycobacterium,,,,
16822902,16822902-Table2,Leukemia,,,,
16835340,16835340-Table1,Colon,,,,
16849537,16849537-SuppTable4,Stem Cell,,,,
16849537,16849537-SuppTable3,Stem Cell,,,,
16849537,16849537-SuppTable2,Stem Cell,,,,
16849537,16849537-Table1,Stem Cell,,,,
16849538,16849538-Table1b,Leukemia,,,,
16849538,16849538-Table1a,Leukemia,,,,
16849555,16849555-22genes,Breast,,,,
16849555,16849555-Fournier60GeneList,Breast,,,,
16849569,16849569-Table3,Kidney,,,,
16857994,16857994-TableS1,Leukemia,,,,
16862118,16862118-Figure3,Leukemia,Stem Cell,,,
16862118,16862118-Figure2,Leukemia,Stem Cell,,,
16862184,16862184-Table1,Leukemia,,,,
16863911,16863911-table1,Stem Cell,,,,
16865284,16865284-Table1,Liver,,,,
16868257,16868257-Table1,Stem Cell,,,,
16872506,16872506-SuppTable1,Leukemia,,,,
16877703,16877703-TableS1,Lung,,,,
16877703,16877703-TableS2,Lung,,,,
16880536,16880536-table1,Stem Cell,,,,
16885382,16885382-Table1,Prostate,,,,
16885382,16885382-Table2,Prostate,,,,
16886892,16886892-Table2,Breast,,,,
16896004,16896004-Table2,Breast,,,,
16898967,16898967-Table1,Leukemia,,,,
16898967,16898967-Table2,Leukemia,,,,
16899777,16899777-supp2,Lung,Leukemia,,,
16904609,16904609-Table1,Liver,,,,
16909099,16909099-SuppTable4,Leukemia,Lymphoma,,,
16909099,16909099-SuppTable2,Leukemia,Lymphoma,,,
16909099,16909099-SuppTable3,Leukemia,Lymphoma,,,
16909110,16909110-Table1,Bladder,,,,
16909116,16909116-Table2,Stem Cell,,,,
16909116,16909116-Table1,Stem Cell,,,,
16909116,16909116-Table3,Stem Cell,,,,
16912175,16912175-SuppTable3a,Head and Neck Cancer,,,,
16912175,16912175-SuppTable3b,Head and Neck Cancer,,,,
16912200,16912200-Table2,Head and Neck Cancer,,,,
16919171,16919171-Table3,Colon,,,,
16919171,16919171-Table4,Colon,,,,
16921376,16921376-GeneList,Breast,,,,
16924677,16924677-Table1,Liver,,,,
16924677,16924677-Table2,Liver,,,,
16934749,16934749-Table3,Leukemia,Stem Cell,,,
16935118,16935118-Table1,Lung,,,,
16936776,16936776-GeneList,Breast,,,,
16938647,16938647-Table2b,Viral,,,,
16938647,16938647-Table2a,Viral,,,,
16938647,16938647-Table2c,Viral,,,,
16940520,16940520-Table3,Mycobacterium,,,,
16940520,16940520-Table4,Mycobacterium,,,,
16940520,16940520-Table5,Mycobacterium,,,,
16948840,16948840-Table1,Viral,,,,
16948840,16948840-Table2,Viral,,,,
16951154,16951154-Table1,Prostate,,,,
16951165,16951165-Table1b,Breast,,,,
16951165,16951165-Table2,Breast,,,,
16951165,16951165-Table1a,Breast,,,,
16951191,16951191-Table2,Breast,,,,
16951191,16951191-Table3,Breast,,,,
16951229,16951229-Table2,Brain,,,,
16953557,16953557-table2,Liver,Kidney,,,
16953557,16953557-table1,Liver,Kidney,,,
16954804,16954804-Table3,Mycobacterium,,,,
16962983,16962983-Table3,Leukemia,Lymphoma,,,
16964388,16964388-SuppTable1,Ovarian,,,,
16964388,16964388-Table3,Ovarian,,,,
16965636,16965636-Figure5,Breast,,,,
16969345,16969345-Table2Malignant,Ovarian,,,,
16969345,16969345-Table2Benign,Ovarian,,,,
16969345,16969345-Table3,Ovarian,,,,
16979889,16979889-Table2,Breast,,,,
16989664,16989664-SuppTable2a,Brain,,,,
16989664,16989664-SuppTable2b,Brain,,,,
16989664,16989664-SuppTable2c,Brain,,,,
16989664,16989664-SuppTable2d,Brain,,,,
16989664,16989664-SuppTable2e,Brain,,,,
16989664,16989664-SuppTable2f,Brain,,,,
16989664,16989664-SuppTable2g,Brain,,,,
16989664,16989664-SuppTable2h,Brain,,,,
16989664,16989664-SuppTable2i,Brain,,,,
16989664,16989664-SuppTable2j,Brain,,,,
16996261,16996261-Table2,Ovarian,,,,
16996261,16996261-Table3,Ovarian,,,,
17002788,17002788-Table2,Leukemia,Lymphoma,,,
17009876,17009876-tableS1b,Stem Cell,,,,
17009876,17009876-tableS1a,Stem Cell,,,,
17009876,17009876-tableS3a,Stem Cell,,,,
17009876,17009876-tableS3b,Stem Cell,,,,
17012836,17012836-Table3,Pancreas,,,,
17012836,17012836-Table4,Pancreas,,,,
17014716,17014716-Table1,Mycobacterium,,,,
17016605,17016605-Table2,Liver,,,,
17018611,17018611-Table2,Breast,,,,
17018861,17018861-TableS1,Stem Cell,,,,
17018861,17018861-Table2,Stem Cell,,,,
17018861,17018861-Table1,Stem Cell,,,,
17018861,17018861-TableS2,Stem Cell,,,,
17020974,,Breast,,,,
17023159,17023159-Table3,Breast,,,,
17023518,17023518-Table1,Lung not cancer,,,,
17023574,17023574-TableS1,Bone Marrow,,,,
17023574,17023574-TableS2,Bone Marrow,,,,
17023574,17023574-Table2,Bone Marrow,,,,
17024565,17024565-Table2,Mycobacterium,,,,
17043639,17043639-Table5,Colon,,,,
17043639,17043639-Table4,Colon,,,,
17044048,17044048-Table3,Brain,,,,
17053208,17053208-table1a,Stem Cell,,,,
17053208,17053208-table1b,Stem Cell,,,,
17060636,17060636-Table1,Lung not cancer,,,,
17068154,17068154-Table3,Leukemia,,,,
17069663,17069663-Table2,Breast,,,,
17069663,17069663-Table4,Breast,,,,
17069663,17069663-Table5,Breast,,,,
17069663,17069663-Table3,Breast,,,,
17069664,17069664-SuppTable3,Breast,,,,
17069664,17069664-SuppTable2,Breast,,,,
17072341,17072341-Table1,Ovarian,,,,
17072341,17072341-Table2,Ovarian,,,,
17072343,17072343-Table1,Ovarian,,,,
17075126,17075126-SuppTable5,Brain,,,,
17076557,17076557-Figure3,Prostate,,,,
17076897,17076897-TableS3,Breast,,,,
17079202,17079202-Figure2,Stem Cell,,,,
17082175,17082175-Table2,Lung,,,,
17086209,17086209-Table1b,Colon,,,,
17086209,17086209-Table2,Colon,,,,
17086209,17086209-Table1a,Colon,,,,
17087938,17087938-Table1,Viral,"Kidney, Liver",,,
17087938,17087938-Table4,Viral,"Kidney, Liver",,,
17088983,17088983-Table2a,Viral,"Kidney, Liver",,,
17088983,17088983-Table2b,Viral,"Kidney, Liver",,,
17092989,17092989-SuppTable1,Lymphoma,Leukemia,,,
17096850,17096850-TableS3,Lung,,,,
17096850,17096850-Table2,Lung,,,,
17096850,,Lung,,,,
17099726,17099726-SuppTable1,Breast,,,,
17105813,17105813-Table1,Bone Marrow,,,,
17108109,17108109-Table2a,Lung not cancer,,,,
17114465,17114465-Table2,Mycobacterium,,,,
17114465,17114465-Table3,Mycobacterium,,,,
17114465,17114465-Table4,Mycobacterium,,,,
17114465,17114465-Table5,Mycobacterium,,,,
17115125,17115125-SuppTable4,Lung not cancer,,,,
17115125,17115125-SuppTable6,Lung not cancer,,,,
17115125,17115125-Table2,Lung not cancer,,,,
17115125,17115125-SuppTable2,Lung not cancer,,,,
17115125,17115125-SuppTable5,Lung not cancer,,,,
17115125,17115125-SuppTable3,Lung not cancer,,,,
17119124,17119124-Table1,Stem Cell,,,,
17119124,17119124-Table2,Stem Cell,,,,
17121884,,Breast,,,,
17122647,17122647-Table3,Viral,,,,
17123152,17123152-Table3b,Breast,,,,
17123152,17123152-Table3a,Breast,,,,
17126996,17126996-Table4,Brain,,,,
17126996,17126996-SuppTable2,Brain,,,,
17131328,17131328-TableII,Pancreas,,,,
17145885,17145885-Table1a,Lung,,,,
17145885,17145885-SuppTable1,Lung,,,,
17145885,17145885-Table1b,Lung,,,,
17145885,17145885-SuppTable2,Lung,,,,
17145885,17145885-Table2,Lung,,,,
17148579,17148579-TableS2,Leukemia,,,,
17148579,17148579-TableS1,Leukemia,,,,
17148579,17148579-TableS3,Leukemia,,,,
17150101,17150101-TableS1m,Breast,,,,
17150101,17150101-TableS1c,Breast,,,,
17150101,17150101-TableS1g,Breast,,,,
17150101,17150101-TableS1b,Breast,,,,
17150101,17150101-TableS1j,Breast,,,,
17150101,17150101-TableS1k,Breast,,,,
17150101,17150101-TableS1h,Breast,,,,
17150101,17150101-TableS1f,Breast,,,,
17150101,17150101-TableS1l,Breast,,,,
17150101,17150101-Figure5a,Breast,,,,
17150101,17150101-Figure5b,Breast,,,,
17150101,17150101-TableS1i,Breast,,,,
17150101,17150101-TableS1e,Breast,,,,
17150101,17150101-TableS1d,Breast,,,,
17150101,17150101-TableS1a,Breast,,,,
17161497,17161497-SuppTable1,Lung,,,,
17161497,17161497-Table3,Lung,,,,
17170073,17170073-TableS2,Stem Cell,,,,
17170073,17170073-TableS1,Stem Cell,,,,
17170073,17170073-TableS3,Stem Cell,,,,
17174972,17174972-TableS1,CellDifferentiationMarkers,,,,
17175356,17175356-Table1,Mycobacterium,,,,
17177833,17177833-Table2,Ovarian,,,,
17177833,17177833-SuppTable1,Ovarian,,,,
17178874,17178874-Table1,Leukemia,,,,
17178894,17178894-Table1,Breast,,,,
17178894,17178894-Table2,Breast,,,,
17178900,17178900-SuppTable3b,Breast,,,,
17178900,17178900-Table1a,Breast,,,,
17178900,17178900-Table1b,Breast,,,,
17178900,17178900-SuppTable3a,Breast,,,,
17183660,17183660-TableS1b,Breast,,,,
17183660,17183660-TableS1a,Breast,,,,
17183690,17183690-Table1,Stem Cell,,,,
17185464,17185464-TableS4,Lymphoma,,,,
17185464,17185464-TableS6,Lymphoma,,,,
17191107,17191107-Table1,Lung not cancer,,,,
17192395,17192395-TableS1,Stem Cell,,,,
17192395,17192395-TableS2c,Stem Cell,,,,
17192395,17192395-Table1,Stem Cell,,,,
17192395,17192395-TableS2b,Stem Cell,,,,
17202451,17202451-Table1,Lung,,,,
17205517,17205517-Top100GoodPrognosisGenes,Breast,,,,
17205517,17205517-Top100PoorPrognosisGenes,Breast,,,,
17206280,17206280-TableS1C,Breast,,,,
17209051,17209051-Table2,Lung,,,,
17209051,17209051-Table3,Lung,,,,
17209051,17209051-Table1,Lung,,,,
17210682,17210682-Table2b,Colon,,,,
17210682,17210682-SuppTable3,Colon,,,,
17210682,17210682-Table2a,Colon,,,,
17210682,17210682-SuppTable2,Colon,,,,
17210682,17210682-Table2c,Colon,,,,
17210693,17210693-Table1,Pancreas,,,,
17210693,17210693-Table2,Pancreas,,,,
17210724,17210724-Table1,Stem Cell,,,,
17213801,17213801-RADsensitive,Breast,,,,
17213801,17213801-RADinsensitive,Breast,,,,
17213807,17213807-Table1,Stem Cell,,,,
17213814,17213814-Table1,Ovarian,,,,
17213814,17213814-Table2,Ovarian,,,,
17218380,17218380-Table1,Leukemia,,,,
17224074,17224074-Table1,Breast,,,,
17229949,17229949-TableS4,Breast,"Brain, Lung, Prostate",,,
17234707,17234707-Table2,Thyroid,Stem Cell,,,
17234769,17234769-TableS5a,Stem Cell,,,,
17234769,17234769-Table2a,Stem Cell,,,,
17234769,17234769-Table2b,Stem Cell,,,,
17234769,17234769-TableS5b,Stem Cell,,,,
17234769,17234769-TableS2a,Stem Cell,,,,
17234769,17234769-TableS3a,Stem Cell,,,,
17234769,17234769-TableS4a,Stem Cell,,,,
17234769,17234769-TableS2b,Stem Cell,,,,
17234769,17234769-TableS4b,Stem Cell,,,,
17234769,17234769-TableS3b,Stem Cell,,,,
17245340,17245340-SuppTable1,Breast,Lung,,,
17254359,17254359-AddFile1,Ovarian,,,,
17254359,17254359-Table2,Ovarian,,,,
17254359,17254359-Table1,Ovarian,,,,
17254769,,Lung,,,,
17260014,17260014-Table1,Lung,,,,
17273163,17273163-Supp1b,Skin,"Colon, Prostate",,,
17273163,17273163-Supp1a,Skin,"Colon, Prostate",,,
17284363,17284363-Table4,Lung,,,,
17284363,17284363-Table3,Lung,,,,
17284527,17284527-TableS4,Lymphoma,,,,
17284527,17284527-Table3,Lymphoma,,,,
17284527,17284527-TableS1,Lymphoma,,,,
17284527,17284527-TableS2,Lymphoma,,,,
17284527,17284527-Table2,Lymphoma,,,,
17286852,17286852-Table3,Leukemia,,,,
17286852,17286852-Table4,Leukemia,,,,
17286852,17286852-Table2,Leukemia,,,,
17287849,17287849-SuppTable1b,Leukemia,,,,
17287849,17287849-SuppTable1a,Leukemia,,,,
17290060,17290060-Table2,Ovarian,,,,
17295094,17295094-GeneList,Breast,,,,
17297461,17297461-Table2,Stomach,,,,
17297476,17297476-Table2,Skin,,,,
17297478,17297478-SuppTable5,Intestine,,,,
